AR,SETAR,LSTAR,TRUE_RETORNO,ACF,BDS,BDS_3,BDS_4,BDS_5
-0.0397238797763431,0.14034106297210872,0.12440330892354948,0.6317140401261497,0,1,1,1,1
-0.03793748423957452,-0.03246713984671288,-0.00717150201287167,0.502513620267298,0,1,1,1,1
-0.0364731893072144,-0.03812380435641656,-0.01040217431816692,0.5000010416705619,0,1,1,1,1
-0.04132001796507124,0.03698499864344558,0.04358982050906055,-1.6342287020640185,0,1,1,1,1
-0.04178870731405599,-0.1098062426367652,-0.10717441927858504,0.1899335803652537,0,1,1,1,1
-0.04423940580911174,0.01071597610909542,0.01994350291967452,-1.2730916694039995,0,1,1,1,1
-0.04095837563811706,-0.14401832210620874,-0.1424795321478296,1.903610782235492,0,1,1,1,1
-0.04374759199494624,0.06191376343643839,0.07091833940345021,-0.31476261429936425,0,1,1,1,1
-0.04798345002057002,-0.00212285164305858,0.00290285137964457,-1.71705331370167,0,1,1,1,1
-0.04476167270161495,-0.10249831596099716,-0.1009632296477832,-0.32123381301838444,0,1,1,1,1
-0.05032078105802178,0.01055547558031492,0.015819383688318,-2.2780028331819886,0,1,1,1,1
-0.04869936778144325,0.16932714603379678,-0.10972391678438312,-1.058911284279832,0,1,1,1,1
-0.04820609830443818,-0.06165892002187562,-0.05850403868200439,-0.868699081346956,0,1,1,1,1
-0.04675938178123406,-0.06806694805068993,-0.06481257350590937,-0.20154524793498269,0,1,1,1,1
-0.03679603984765928,-0.1076099355853912,-0.1002046523962376,2.523374258135689,0,1,1,1,1
-0.03955471874683632,0.09288566362441786,0.1029976772168647,0.7187224666105477,0,1,1,1,1
-0.04395740423961133,-0.05432713758880273,0.01563772940601969,-0.260756340708083,0,1,1,1,1
-0.0530571641954695,-0.18502311592282455,0.02175830934217052,-2.3779191766114063,0,1,1,1,1
-0.03999931539348059,-0.1911181119821191,-0.19126555484224583,1.985505330997973,0,1,1,1,1
-0.04133379075821479,-0.13076454787059685,0.1176405310403088,-1.3192803484563331,0,1,1,1,1
-0.03934223358865755,-0.12331822316242604,-0.1197032223698442,1.1224944535322914,0,1,1,1,1
-0.03592426706921249,-0.04705868420958781,-0.03497535273425422,2.592497752631483,0,1,1,1,1
-0.04094239946919718,-0.5790122726419428,-0.693376427406062,-4.783093148197186,0,1,1,1,1
-0.04688190431819941,-0.3523473902120775,-0.3582289287622401,2.975426108179271,0,1,1,1,1
-0.03934348076030368,-0.15494188505065382,-0.2035867952169305,-1.9073251661458608,0,1,1,1,1
-0.04420750344481051,-0.1327634603879572,-0.13185962158897124,0.26525214491311233,0,1,1,1,1
-0.04058367500916992,0.0254631284723099,0.03125319744553569,-1.3333530869465144,0,1,1,1,1
-0.04327642862183676,-0.11137890058287478,-0.10942459583203,0.5354765137659867,0,1,1,1,1
-0.04829150222763524,-0.12036920507264358,-0.11059442070707182,3.7987540661172146,0,1,1,1,1
-0.03730515852663907,0.09096302721933572,0.05591645782748741,-0.12861738107442297,0,1,1,1,1
-0.035555663965731,0.00437331630513163,0.00935189573584116,-1.165061721997525,0,1,1,1,1
-0.03717372503604915,-0.04176632585000218,-0.03876400359229843,-1.3766195764147846,0,1,1,1,1
-0.03814542247743309,-0.02780494271105171,-0.02409220853550081,-2.202291208743734,0,1,1,1,1
-0.04037071477930547,-0.03590639834589612,-0.03501636900764705,-3.362237802786038,0,1,1,1,1
-0.05991598434916938,-0.32164630589926546,-0.32511794575226055,3.967688693656656,0,1,1,1,1
-0.02748035312393703,-0.43034608545603686,-0.5092805809657979,-4.317217186520878,0,1,1,1,1
-0.05453800246617264,-0.2816819236927204,-0.2884614907550455,0.9756174945364656,0,1,1,1,1
-0.05729972073349834,-0.04176892681287185,-0.02951632057497622,1.4458083175229917,0,1,1,1,1
-0.06185118291743872,-0.05457102957904578,-0.04094469324010336,2.763910348966061,0,1,1,1,1
-0.04800852200189406,0.09390954616753404,0.06731662448635597,0.4643457762954369,0,1,1,1,1
-0.0386774840829889,-0.09506422576273182,0.04982533898012863,-1.399556333323466,0,1,1,1,1
-0.05400726348598972,-0.1262324052911611,-0.14841236981968786,1.5979035057889193,0,1,1,1,1
-0.0429330176247589,-4.415891876620032e-4,0.08157152242254806,-0.4634235370898621,0,1,1,1,1
-0.04872932834164412,-0.07816857645441637,-0.08431913384985179,1.252901321790691,0,1,1,1,1
-0.0391193760111439,-0.0323275355091361,0.0802425125089895,-0.9216655104924064,0,1,1,1,1
-0.04522029970348074,-0.11776936465641122,-0.08969041631627286,0.7248796155683551,0,1,1,1,1
-0.04661878894355971,-0.0014890031160727,-0.02263972628409686,1.3694377689559638,0,1,1,1,1
-0.05097594597432167,0.07926263361181343,-0.03947910285503246,2.9357564629555832,0,1,1,1,1
-0.04987116734518625,0.18983696916714848,0.457172765661937,3.4614086022737904,0,1,1,1,1
-0.03852337259586971,0.10472686737372922,-0.08169555462719699,-0.9154778616001398,0,1,1,1,1
-0.03014734440418331,-0.20521457340062452,0.01310242970099327,-2.4202236216685455,0,1,1,1,1
-0.04281164775172268,-0.07430107798246988,-0.18536121306943593,1.4343869252428558,0,1,1,1,1
-0.03749044513573934,-0.01046624402135351,0.08091595302082885,-0.4965869919244253,0,1,1,1,1
-0.04079819880509548,-0.10546930992537816,-0.04596042052162578,0.18650922409962128,0,1,1,1,1
-0.04204790130362421,-0.06626183476622372,-0.0188947304578353,0.3100777678247964,0,1,1,1,1
-0.04023198897897915,-0.10134963709269082,0.03843941347000949,-1.2461220437811888,0,1,1,1,1
-0.04966661428897852,-0.12610682492544953,-0.1217990798138168,1.1841833610949244,0,1,1,1,1
-0.04738489643637992,0.00842979954300095,0.01825738342357237,0.8636697732591564,0,1,1,1,1
-0.03969190813528043,-0.06206222716776435,0.0589751582915387,-0.9876623495911976,0,1,1,1,1
-0.03722367492959671,-0.20457947164189527,-6.488365620781825e-4,-2.195133610353529,0,1,1,1,1
-0.03491384737590532,0.47133088374804777,-0.01126716145724716,-4.076915296564426,0,1,1,1,1
-0.056099829127714,-0.23309357824124685,-0.23744078091014903,1.6377699841485107,0,1,1,1,1
-0.01449940112047841,-0.20951520649880323,0.3228296472794254,-7.696104113612832,0,1,1,1,1
-0.1016903457667424,-0.9937656089238212,-0.6790208044868907,5.661245586515053,0,1,1,1,1
-0.07563118694080548,0.6499266378679254,0.6908944935904389,4.410572184992309,0,1,1,1,1
-0.03405911763955808,-0.08733478391923222,-0.0984411564117359,-1.2771565679487504,0,1,1,1,1
-0.06835962884256486,-0.20375700142319408,-0.2007197831849126,3.3494442254046164,0,1,1,1,1
-0.02702858435714918,-0.17420959609346492,-0.1968212794082092,-1.818802097137064,0,1,1,1,1
-0.08726412445231764,-0.29239631590353204,-0.29200247516830435,4.698020892419233,0,1,1,1,1
-0.03981039805809958,0.11574137906299908,0.1158108405286517,-0.12084593615683834,0,1,1,1,1
-0.03911763230606625,-0.02223668815207587,-0.02170443818886369,0,0,1,1,1,1
-0.01416188506636894,0.04235017524422842,0.04293584430787117,-1.4003272962622837,0,1,1,1,1
-0.06945097224124275,-0.205481945461232,-0.20536866933583892,3.138459156979202,0,1,1,1,1
-0.04213539708430099,0.23144772000825903,0.2371669527407948,1.3573533860818352,0,1,1,1,1
-0.01962148525415071,0.07670027181068279,0.07874056940787864,-0.5878911699775885,0,1,1,1,1
-0.0217283212699327,-0.02661107718029298,-0.02725846751065493,-0.23612761856797088,0,1,1,1,1
-0.01806080786036278,-0.08834300211622995,-0.08576218286985038,-0.47393453638966704,0,1,1,1,1
-0.02149550259472892,-0.08791785378863208,-0.08562815708469715,0.5920680409727797,0,1,1,1,1
-0.02160654274501694,-0.01582942372959855,-0.01492396864312017,0.8815807903591205,0,1,1,1,1
-0.01581274036411331,-6.107340686837548e-4,1.0218077878232368e-4,0.64158866919078406,0,1,1,1,1
0.0074758357685826,-0.03684813080498187,-0.03481214920568237,-0.7586847013058104,0,1,1,1,1
-0.01788927630323126,-0.10204072159545022,-0.09929915627608366,0.7005282588408592,0,1,1,1,1
0.01115818650766213,-0.04205930006832358,-0.03982300835135333,-1.2291638511556624,0,1,1,1,1
-0.04876177627387317,-0.10179603219484908,-0.09990615269521053,2.902118934418813,0,1,1,1,1
-0.00235666704173211,0.11873454239231908,0.1179415513000604,-0.34383988030325974,0,1,1,1,1
-0.01250339958381854,-0.0836177309607542,-0.08113085525344538,0.2866152721608238,0,1,1,1,1
-0.04204740360033698,-0.00436117697375768,-0.00441880027744159,2.599016347107642,0,1,1,1,1
-0.01131176305897042,0.11775411125275796,0.11680031509537411,0.4451871570823396,0,1,1,1,1
-0.01646939564940152,-0.0204811128454848,-0.01922186671106673,0.9394929561468056,0,1,1,1,1
0.04057941363019131,-0.06006466674267384,-0.05683612042335306,-3.299152999986594,0,1,1,1,1
-0.01507893412245836,0.00695487811225695,-0.00189465742914324,0.4537727582138388,0,1,1,1,1
0.01362052131224967,-0.06887886049896655,-0.06608146719560765,-1.6548166494359209,0,1,1,1,1
-0.03128329722034568,-0.17028528324528872,-0.16678257313889208,1.3714500670787484,0,1,1,1,1
-0.03217012934799686,0.05117281073642467,0.0510518810818999,1.5207277012594274,0,1,1,1,1
-0.0224534315738193,0.05207707380692647,0.0521624758012971,0.8903787258262192,0,1,1,1,1
0.00646662219747885,-0.03173549867599772,-0.02953443730982047,-1.507145469313133,0,1,1,1,1
-0.01867810921792064,-0.1607406366961355,-0.15743135443886738,1.0072832788294943,0,1,1,1,1
0.00338456716181714,-0.0114169506205677,-0.00969521687920221,-0.9510561196309824,0,1,1,1,1
-0.01887796817859315,-0.11327712521211453,-0.11044143509558556,0.8953613256544167,0,1,1,1,1
-0.00853089547561078,0.00884721586594652,0.00999343740344424,0.5001399700189731,0,1,1,1,1
6.148248911272882e-4,-0.03308896000288669,-0.03095515788393935,-0.38878138390099504,0,1,1,1,1
-0.03546135240125034,-0.08361020974676592,-0.081684936621266,1.600917437135482,0,1,1,1,1
0.01366488143975713,0.02207167866943078,0.02338480808600179,-1.3785715978957678,0,1,1,1,1
-0.0521130477014483,-0.1481275794366862,-0.14486861880055785,1.5427303214909385,0,1,1,1,1
-0.03400309147684748,0.03471808257518623,0.03478942600510715,0.7625309278957594,0,1,1,1,1
0.02381423423442844,-0.02269373234648872,-0.02009796264952829,-1.6963471066898577,0,1,1,1,1
-0.04760828177238005,-0.16649798104017963,-0.16272503940423294,1.4790738001396473,0,1,1,1,1
-0.10821779336000244,0.03350516887825518,0.03185823138608404,3.5260062956480183,0,1,1,1,1
-0.04565368545343427,0.1768803043717195,0.1742128514242659,1.1482380853564913,0,1,1,1,1
0.03214996423409017,0.00926911524813284,0.011230415986889,-1.5163689244493153,0,1,1,1,1
-0.04680545116710732,-0.16734591815610989,-0.16427654771879466,1.4125267552011362,0,1,1,1,1
-0.01326516650744655,0.03320922241336607,0.03369553664803437,0.20757661838445252,0,1,1,1,1
0.03672852025571864,-0.0547538558887785,-0.05153391169903637,-1.6728042970714945,0,1,1,1,1
0.02125224709253966,-0.18479573207678268,-0.17954806483431876,-1.2198507136646783,0,1,1,1,1
0.02988872499783716,-0.16026605876761665,-0.155408679510879,-1.559590632373991,0,1,1,1,1
-0.12961107511271236,-0.16828032637979326,-0.1668714937618545,4.296603588344334,0,1,1,1,1
-0.06987816940057819,0.24045400607583917,0.2359573569874032,2.512308497715136,0,1,1,1,1
-0.02377783312109183,0.10598916853723175,0.10487950242902794,0.6560709881297004,0,1,1,1,1
-0.01223517584308284,-0.01737777424741857,-0.01586599554327639,0.05028916374529958,0,1,1,1,1
-0.03805014187712662,-0.05445077673058667,-0.05354248351178808,1.000508596096218,0,1,1,1,1
0.09024644668061942,-9.243202489112452e-4,-1.3132307277696764e-4,-2.163606410782252,0,1,1,1,1
-0.010864259556462851,0.10795131845695498,0.09720141838711573,0.4060919286315012,0,1,1,1,1
0.05888755664993432,-0.05062808078318474,-0.04871657842340415,-1.5828770615986758,0,1,1,1,1
0.02474116586543432,-0.17897400800782287,-0.17575019843929823,-0.7231436471711006,0,1,1,1,1
-0.10328423278591328,-0.08308301916814272,-0.08200213289717406,2.962422964608794,0,1,1,1,1
-0.04990514451855875,0.15168234742532702,0.1502080854472839,1.5480958361737325,0,1,1,1,1
-0.01020397300762952,0.04669978651564356,0.04666426357340042,0.34627786270851557,0,1,1,1,1
-0.00946154412343452,-0.03415745440482473,-0.03400804596818493,0.34508291577329936,0,1,1,1,1
-0.04437392645301473,-0.02567497615046974,-0.02485561046236131,1.3685453085254229,0,1,1,1,1
8.221585183880942e-4,0.02727469264891772,0.0277590696781021,0,0,1,1,1,1
-0.01222480746369633,-0.06193233347375861,-0.06042711633721409,0.339229789814143,0,1,1,1,1
0.0182789854116398,-0.04399238822980495,-0.04356883910025544,-0.5822432751433365,0,1,1,1,1
-0.0496227618439268,-0.07624170959258537,-0.07621959403785702,1.5451780146865706,0,1,1,1,1
-0.0090519787520002,0.05048476457984775,0.05045224293546019,0.3825925279037252,0,1,1,1,1
-9.165916415085352e-4,-0.0272277370613257,-0.02705541253959936,0.19074874643948336,0,1,1,1,1
0.04437307083041113,-0.05903345464407531,-0.05843370253099517,-1.1499887155834212,0,1,1,1,1
0.01615982910885749,-0.13720860287697906,-0.13662435449925664,-0.386287298303033,0,1,1,1,1
-0.05293334735221355,-0.05884288330499154,-0.0590123327686021,1.8217186434713393,0,1,1,1,1
-0.00789482315852514,0.06527580788037438,0.0651910527807466,0.3793271499574787,0,1,1,1,1
-0.02417917705489143,-0.02540408828118246,-0.02541536121943655,0.8482614482560399,0,1,1,1,1
-0.05422848087600131,0.01773102130775999,0.01740015988108896,1.7213730460919674,0,1,1,1,1
0.1379642531301616,-7.367752520904408e-4,5.237579625467781e-4,-4.143718986417317,0,1,1,1,1
-6.468367728548695e-4,0.08163905766323284,0.08383303967171271,-0.04808848373508438,0,1,1,1,1
-0.08667305327244536,-0.02927768768377491,-0.02985621199679958,2.6111144003685807,0,1,1,1,1
0.03320759419848702,0.09303427549446804,0.09329844277608934,-0.9416265431515708,0,1,1,1,1
0.04140604923022949,-0.13543041968918684,-0.13701059713263908,-1.2375217427653702,0,1,1,1,1
0.09655844017068708,-0.18155614560443417,-0.18263285427616816,-3.014326419390056,0,1,1,1,1
-0.03874678605553448,-0.11535207863016388,-0.1017482154450834,1.4212442121706272,0,1,1,1,1
0.0253855201896791,0.02209965930832264,0.02230660720785554,-0.53671756067399,0,1,1,1,1
-0.04840548498988842,-0.07037573337407277,-0.0709973679956654,1.7939875070039302,0,1,1,1,1
0.01068976010636417,0.05338072229506808,0.05342028407006721,-0.0961538535621449,0,1,1,1,1
-0.04423897808152205,-0.04499982773571443,-0.0455820674856174,1.669487857217005,0,1,1,1,1
-0.00530320810920067,0.05260445841567868,0.05245390978350969,0.4248295273073253,0,1,1,1,1
-0.03027043338818376,-0.01801811371811302,-0.01844152991176509,1.2172434939254286,0,1,1,1,1
0.02369166961819364,0.01002946203989843,0.01027816469347781,-0.5599641323362697,0,1,1,1,1
-0.01708127147152572,-0.08666965542675834,-0.0868326201728942,0.7923602397186228,0,1,1,1,1
0.05757556364880349,-0.03455991352621918,-0.03389151306705973,-1.6382299448034705,0,1,1,1,1
2.4552549445014393e-4,-0.17421690114589938,-0.17413606501690698,0.1414760905629281,0,1,1,1,1
-0.00278730989757279,-0.04514037021883047,-0.04526945572627852,0.37629395295425105,0,1,1,1,1
0.1134759550263614,-0.0801487528588011,-0.07996028712316106,-3.3415996919843947,0,1,1,1,1
0.03709186889262515,0.3212554790931046,0.32750013162789404,-0.9266098973782056,0,1,1,1,1
