AR,SETAR,LSTAR,TRUE_RETORNO,ACF,BDS,BDS_3,BDS_4,BDS_5
-0.4446388789064068,0.2347241049432239,-1.97656074854464,-4.610745735518503,1,1,1,1,1
0.4009118052910865,0.6944492283243423,0.6945749439299228,8.5194846063232,1,1,1,1,1
1.5413107077450936,-0.12149258999046858,-0.1142174780609002,24.55571461511098,1,1,1,1,1
0.5146073346575339,0.5448015398088351,0.5683344421132484,8.97239050999501,1,1,1,1,1
1.1774337270719826,0.35554221590591434,0.3613216409793245,17.354256984425774,1,1,1,1,1
-0.30534600874109447,0.7575312794051722,0.7682728543809152,-2.5369194125458883,1,1,1,1,1
0.00735992177504912,0.01360166044665309,0.01895525090694086,1.732086094263063,1,1,1,1,1
-1.2608424902321966,0.0618328419971536,0.04807869374546847,-15.600424847658116,1,1,1,1,1
-0.40557143944048046,-1.9009468093824995,-1.9089513001003555,-3.728633968794744,1,1,1,1,1
-0.05408683028661879,-0.19731548256918485,-0.2863100840789819,1.0969031370573936,1,1,1,1,1
-0.04299204586385448,-0.02034996869101086,-0.02620213222629552,1.2048338516174355,1,1,1,1,1
1.0059104769701104,0.03985592404964097,0.4819643590325673,15.19240796095837,1,1,1,1,1
0.12564954649104035,0.6578464490602159,0.8062401218389863,3.338701603273698,1,1,1,1,1
-0.6292294600535454,0.06378287108218797,-0.20465516955935592,-6.686294522912658,1,1,1,1,1
0.09066023215005034,-0.19481891908166032,0.19029700893929,2.935221201252737,1,1,1,1,1
0.05761383985640991,0.09988854299962686,0.10782538880740432,2.4491020008295696,1,1,1,1,1
-0.7909595497990105,0.02330049289920636,-0.3220348403269355,-8.73780131073939,1,1,1,1,1
-0.3780558524889879,-1.2036058957071285,-1.2401365810316567,-3.1287468241299217,1,1,1,1,1
0.38315007434975,0.6291252168374413,-0.03784253957020134,7.012730155756304,1,1,1,1,1
-0.5289187280914731,0.20259183661759175,0.03949926576529439,-5.212906543494644,1,1,1,1,1
-0.02939732093666292,-0.2839136742163734,0.1304987924380634,1.548703520116212,1,1,1,1,1
0.27957894641968567,0.06781205580561506,0.14363874614894878,5.654839735058736,1,1,1,1,1
-0.22429934433852355,0.18944626671341108,0.12205909726024222,-1.1476390956343574,1,1,1,1,1
0.03328050673523403,0.13950876112714172,-0.11865295914501116,2.2822567343645193,1,1,1,1,1
1.5475054667705486,0.19564499245582215,0.19401860697354412,22.252797727199507,1,1,1,1,1
-0.6717249869081445,0.8563394660489398,0.8713095597655088,-7.58778841201804,1,1,1,1,1
0.09039875709962995,-0.30455028542439616,-0.2367610702796341,3.138880185013894,1,1,1,1,1
0.2564486706483393,-0.18380630670657705,0.07711607417898492,5.429308236666226,1,1,1,1,1
-0.14771276500040242,0.0559953906185871,0.188743459356418,-0.24420036555518557,1,1,1,1,1
-0.27797368341414364,-0.2209615118557191,-0.12388182828677284,-2.0585329615758585,1,1,1,1,1
0.17081776571500396,0.3742014068813783,-0.03166930264425602,4.235160609771308,1,1,1,1,1
0.25110230522848104,0.12944958759618322,0.1252773723678675,5.356344292208968,1,1,1,1,1
-0.470250719198967,0.11123776385576715,0.20175091852055144,-4.799682815003621,1,1,1,1,1
0.14446508408098646,0.07592757840079795,-0.28456836216447545,3.888514779878036,1,1,1,1,1
0.01365740864311784,-0.08356499980392762,0.11712396423637011,1.9638093338243272,1,1,1,1,1
-0.18943641671460987,-0.18642734046595671,0.0515672591038631,-0.901583868162054,1,1,1,1,1
-0.5800064340386692,-0.8186481488285718,-1.004072323303819,-6.388464690961153,1,1,1,1,1
-0.03285204009124654,-0.394064089315255,-0.3718770222036168,1.3583908434812588,1,1,1,1,1
0.1816398508625701,-0.31094750244335767,0.01404075408221358,4.348511193973889,1,1,1,1,1
0.2038023932603154,0.1355665312996192,0.4632286653961253,4.603633968834134,1,1,1,1,1
0.28917051692240114,0.156225521760727,0.636735729715804,5.711809694918181,1,1,1,1,1
-0.23998339985163145,0.22713495792302912,0.22270188215305384,-1.728352736321994,1,1,1,1,1
-0.6657267016260564,-1.2548162705474095,-1.2450540054940291,-7.830085041375782,1,1,1,1,1
0.15676860102272955,-0.1257052058327071,-0.1273062209536414,3.919170704749386,1,1,1,1,1
-0.9555601492585974,0.16372002408306213,0.1539290060338916,-12.086973806176102,1,1,1,1,1
0.41286603166784985,0.02576866798204369,0.01796140005716073,7.865688068009093,1,1,1,1,1
0.6741863480188076,0.24718832236907096,0.24923077053795104,11.357179385616725,1,1,1,1,1
0.03881610552102647,0.45176379095189145,0.4555337867003484,2.137689952055717,1,1,1,1,1
0.00450897170397569,0.08897384505380602,0.08121017361209953,1.5738029750239864,1,1,1,1,1
-0.05418827937461583,0.07149734025921858,0.06282412148498215,0.7777096878272806,1,1,1,1,1
0.2125718740564255,0.04460885890919276,0.0352152094980841,4.605039425848943,1,1,1,1,1
0.08443660702667023,0.2011267625843032,0.1963535215903683,2.67655880514298,1,1,1,1,1
-0.34745463312445724,-0.04258826350925598,0.13386538699683315,-3.481267573440479,1,1,1,1,1
-0.4293205365058535,-0.831293031504331,-0.947011394542982,-4.578040345378739,1,1,1,1,1
-0.4928155943299191,-1.0457311065339203,-1.153218150871279,-5.413951478196455,1,1,1,1,1
-0.6092271530306945,-1.4558936314161464,-1.4505351317933997,-6.967992063798982,1,1,1,1,1
0.3512886780426598,0.2066247994527527,0.3023494489106431,6.417026482702022,1,1,1,1,1
-0.11941086578180478,0.16216349588151485,0.26370974936547964,-0.207397239912926,1,1,1,1,1
-0.00237742160410998,0.1272101634273506,0.1356614324245712,1.4428281900064268,1,1,1,1,1
-0.2115732410845122,0.0893107189122319,0.07887578352473223,-1.5120562993825333,1,1,1,1,1
0.7333564087644348,1.4507609376473518,1.4538295759528943,11.747520126885163,1,1,1,1,1
-0.186911578996957,0.4724526159525891,0.4760946202910238,-1.1768485157506936,1,1,1,1,1
-0.24824903941713625,-0.4322749363471341,-0.20197862798205268,-2.0139132505838395,1,1,1,1,1
-0.02157629334060411,-0.04274971675785843,-0.15775042779267062,1.2634406851770574,1,1,1,1,1
0.1319790766379839,0.06029362044333129,0.16828378590788057,3.45500126495503,1,1,1,1,1
-0.17303795124502322,0.1623178425148812,0.1981739650948646,-0.9750229589133754,1,1,1,1,1
-0.3677931822944679,-0.6462526263070199,-0.34788188628148947,-3.7434189912187104,1,1,1,1,1
-0.04096935498317575,-0.2049019239658243,-0.24795786250076465,0.9490738748803278,1,1,1,1,1
-0.5608489095416269,0.07578140202229648,0.0631813861050382,-6.369924286757625,1,1,1,1,1
-0.5058994369269668,-1.300738594831428,-1.297043341011192,-5.447744708669087,1,1,1,1,1
-0.383867372303073,-0.9893802082041858,-0.985210622404437,-3.681397312271632,1,1,1,1,1
0.1760161481871954,0.2302207802602503,0.2337572580142952,4.105726096058281,1,1,1,1,1
-0.1445829117842138,-0.16495412103848722,0.098940216861788,-0.4243287837866432,1,1,1,1,1
-0.13770505419956375,0.00916267815703206,0.0127401809435521,-0.6398884258278584,1,1,1,1,1
0.15081898597023485,0.46690694844177927,0.01365243280223005,3.916584497406819,1,1,1,1,1
-0.12085168089831476,-0.18800357431287207,-0.19721103036596155,-0.5502077153983421,1,1,1,1,1
-0.1910687936932837,-0.10352475870139714,-0.2023394828072973,-1.5989217937783655,1,1,1,1,1
-0.47248042679426744,-0.669501142674795,-0.6609721197425654,-5.992409639374161,1,1,1,1,1
-0.2066638462094469,-0.6486317479208136,-0.6470090204046047,-1.7261216560769417,1,1,1,1,1
0.1058199305271618,0.2792105656805932,0.2778900793510965,3.2032533881082133,1,1,1,1,1
-0.49254610792749215,-0.1954264975742448,-0.2149913144571512,-6.434303682456479,1,1,1,1,1
-0.41124758611078127,-1.0245993731879,-1.0287357910168844,-4.968970859131542,1,1,1,1,1
-0.952626561428674,-1.7512688813837634,-1.7675336239314203,-13.341401484400162,1,1,1,1,1
0.07211810512450378,-0.9770086499606369,-0.9604805732026362,2.960438213170479,1,1,1,1,1
0.1644467825689151,-0.3573473763839887,-0.3495868866782881,4.369843699945456,1,1,1,1,1
-0.3937423003881037,-0.13565362880421616,-0.15221249049482036,-4.552325502408381,1,1,1,1,1
0.02437620631025848,-0.14163873221113127,-0.14332749171022002,2.0787011464443372,1,1,1,1,1
-0.33751289162408343,-0.35056680322584466,-0.3671713450559042,-3.7361976558655865,1,1,1,1,1
-0.5165652784718022,-0.945926498157926,-0.937597373653662,-6.521965680277962,1,1,1,1,1
-0.6437686373704881,-1.43250042005385,-1.4237154511848842,-8.476145478775384,1,1,1,1,1
0.38775773243698863,0.06633193011190364,0.08052045352521608,8.376988306545874,1,1,1,1,1
0.05941134193819811,0.1480404426590356,0.15084262920344305,2.643325706815543,1,1,1,1,1
-0.5527979403793541,-0.34235300361420623,-0.31486782615846004,-7.522342123758752,1,1,1,1,1
-0.9441730523479468,-1.9165636719170345,-0.8263026728690716,-13.472257799467569,1,1,1,1,1
-0.21569770119689485,-1.481026649247485,-0.7485068890059916,-1.8040176557734464,1,1,1,1,1
6.602860032072638e-4,0.10188214965540536,0.09872645626815554,1.6847570572611443,1,1,1,1,1
-0.7089788715439991,-0.6426592302465479,-0.6484967142862746,-9.507154479543688,1,1,1,1,1
-0.1528303868883796,-0.9097361247374064,-0.9065778009308592,-0.3944778291016341,1,1,1,1,1
-0.41666336612599825,-0.38968150144735114,-0.39392860106363753,-4.721038500991355,1,1,1,1,1
0.05483264192145765,-0.0797488784069571,-0.08049198828808413,2.9934207818044465,1,1,1,1,1
-0.4588193300951581,-0.3957054309058529,-0.3941524856105917,-5.228150651004112,1,1,1,1,1
-0.41045716005738986,-0.8571195102393943,-0.8573360938189232,-4.329680575332419,1,1,1,1,1
-0.12762114603670116,-0.3246310281274346,-0.32150087511326336,0.1473839618300523,1,1,1,1,1
0.32698246913482093,0.8572519921697923,0.8529382989195161,7.379233219108233,1,1,1,1,1
1.092260822458965,-0.04325973461523669,0.9490790774274568,18.550844772247384,1,1,1,1,1
-0.4097587601180469,0.8955231542464925,0.8930909411280863,-4.295494947039677,1,1,1,1,1
-0.4038552993003301,-0.7677415076524738,-0.7688108225127912,-4.240489948076005,1,1,1,1,1
0.02690899919913911,-0.05494924274658741,-0.05605854508293062,2.3242636502595846,1,1,1,1,1
-0.18090700436850612,-0.4528008008901199,-0.4506099988467748,-0.8500354765392605,1,1,1,1,1
-0.19856877703222536,-0.06659631593096695,-0.07044617243348593,-1.1036286142885887,1,1,1,1,1
-0.8378150875253889,-1.0807387677398748,-1.0843935997807594,-10.38545943656344,1,1,1,1,1
-0.17394829994614971,-1.036807550724213,-1.0328982588245512,-0.68634449249824,1,1,1,1,1
-0.3105048617112144,-0.22273786753308156,-0.22674983209872468,-2.793477733155407,1,1,1,1,1
0.1675713205012659,0.2906605501196942,0.2883362634030121,4.297265469609457,1,1,1,1,1
0.07891932757170778,-0.2859205484852708,-0.28359948075474417,2.941388520629319,1,1,1,1,1
-0.13953177904890252,-0.39677459171850293,-0.3944012231541374,-0.26385239581810604,1,1,1,1,1
-0.03525351722364396,0.24059408294396983,0.23623378387285313,1.3123547929807429,1,1,1,1,1
-0.11230263534796396,0.29974200311341176,0.12699614352065597,0.2604168138387951,1,1,1,1,1
-0.4132960903985702,-0.27373797981702946,-0.2784882907598143,-4.250307731630745,1,1,1,1,1
-0.18027138780059107,-0.39676381756756585,-0.3978673760195811,-0.8174432439558175,1,1,1,1,1
-0.10618702988322776,0.0811753100370737,0.07727122510087538,0.27322421368730715,1,1,1,1,1
0.4078762606578387,0.990169877551236,0.9853885297333742,7.867751974819647,1,1,1,1,1
-0.02099180064613867,-0.06038266009882753,-0.02088459283821289,1.5019055783715587,1,1,1,1,1
